#HMM - Genes
#command line: python3 ../../src/transit.py
#summary of gene calls: ES=650, GD=154, NE=3099, GA=81, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv0222	echA1	enoyl-CoA hydratase 	9	0	0	9	0	0.5556	463.00	NE
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	26	0	0	26	0	0.5000	266.85	NE
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	16	15	0	1	0	0.0625	342.00	ES
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	18	0	2	0	0.0500	42.00	ES
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	30	28	0	2	0	0.0667	1459.50	ES
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	24	24	0	0	0	0.0000	0.00	ES
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	13	0	1	0	0.0714	3214.00	ES
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	17	0	0	17	0	0.5294	1075.56	NE
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	0	0	16	0	0.7500	1735.17	NE
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	37	0	0	37	0	0.9459	745.69	NE
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	0	0	9	0	1.0000	1100.00	NE
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	12	0	0	12	0	1.0000	799.08	NE
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	24	0	0	24	0	0.5833	303.64	NE
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	0	0	27	0	0.4444	299.83	NE
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	40	39	0	1	0	0.0250	1238.00	ES
Rv0236A	-	SMALL SECRETED PROTEIN 	4	4	0	0	0	0.2500	3.00	ES
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	14	0	0	14	0	0.2857	665.25	NE
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	0	0	13	0	0.0769	641.00	NE
Rv0239	-	hypothetical protein Rv0239 	2	0	0	2	0	1.0000	1308.00	NE
Rv0240	-	hypothetical protein Rv0240 	9	0	0	9	0	0.8889	113.00	NE
Rv0241c	-	hypothetical protein Rv0241c 	17	0	0	17	0	0.4118	252.29	NE
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	0	0	11	0	0.3636	64.75	NE
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	0	0	20	0	0.6000	214.42	NE
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	0	0	23	0	0.3913	90.44	NE
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	5	0	0	5	0	0.6000	359.33	NE
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	34	0	0	34	0	0.5882	252.45	NE
Rv0247c	-	fumarate reductase iron-sulfur subunit 	13	0	0	13	0	0.3077	155.00	NE
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	40	0	0	40	0	0.5000	181.90	NE
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	0	0	23	0	0.5652	204.69	NE
Rv0250c	-	hypothetical protein Rv0250c 	4	0	0	4	0	0.5000	220.00	NE
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	6	0	0	6	0	0.6667	442.75	NE
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	0	0	41	0	0.5854	849.38	NE
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	8	0	0	8	0	0.5000	212.75	NE
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	0	0	6	0	0.6667	1284.75	NE
Rv0255c	cobQ1	cobyric acid synthase 	15	0	0	15	0	0.8667	169.54	NE
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	0	0	32	0	0.7188	645.43	NE
Rv0257	-	hypothetical protein Rv0257 	4	0	0	4	0	0.5000	623.00	NE
Rv0258c	-	hypothetical protein Rv0258c 	9	0	0	9	0	0.2222	843.00	NE
Rv0259c	-	hypothetical protein Rv0259c 	8	2	0	6	0	0.3750	311.00	NE
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	11	0	11	0	0.2727	260.67	NE
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	26	0	0	26	0	0.4615	501.92	NE
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	8	0	0	8	0	0.5000	677.75	NE
Rv0263c	-	hypothetical protein Rv0263c 	17	0	0	3	14	0.5882	6936.20	GA
Rv0264c	-	hypothetical protein Rv0264c 	10	0	0	10	0	0.8000	702.88	NE
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	0	0	9	0	0.8889	918.62	NE
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	43	0	0	43	0	0.7674	1048.94	NE
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	16	0	0	16	0	0.8750	1155.14	NE
Rv0268c	-	hypothetical protein Rv0268c 	13	0	0	13	0	0.9231	1047.17	NE
Rv0269c	-	hypothetical protein Rv0269c 	11	0	0	11	0	0.8182	891.89	NE
Rv0270	fadD2	acyl-CoA synthetase 	26	0	0	26	0	0.9231	832.96	NE
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	35	0	0	35	0	0.7714	641.07	NE
Rv0272c	-	hypothetical protein Rv0272c 	16	0	0	16	0	0.5000	157.50	NE
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	0	0	17	0	0.5882	243.40	NE
Rv0274	-	hypothetical protein Rv0274 	9	0	0	9	0	0.4444	864.25	NE
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	10	0	0	10	0	0.5000	542.00	NE
Rv0276	-	hypothetical protein Rv0276 	18	0	0	18	0	0.7778	833.43	NE
Rv0277c	-	hypothetical protein Rv0277c 	7	0	0	7	0	0.7143	580.40	NE
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	27	0	0	27	0	0.5556	573.07	NE
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	20	0	0	20	0	0.8500	469.88	NE
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	0	0	26	0	0.8462	625.55	NE
Rv0281	-	hypothetical protein Rv0281 	14	0	0	14	0	0.8571	475.92	NE
Rv0282	-	hypothetical protein Rv0282 	24	23	0	1	0	0.0417	1209.00	ES
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	24	0	0	0	0.0000	0.00	ES
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	61	0	0	0	0.0000	0.00	ES
Rv0285	PE5	PE FAMILY PROTEIN 	5	5	0	0	0	0.0000	0.00	ES
Rv0286	PPE4	PPE FAMILY PROTEIN 	32	32	0	0	0	0.0625	8.50	ES
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	5	0	0	0	0.0000	0.00	ES
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	8	8	0	0	0	0.0000	0.00	ES
Rv0289	-	hypothetical protein Rv0289 	14	13	0	1	0	0.0714	103.00	ES
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	19	0	0	0	0.0000	0.00	ES
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	13	0	0	0	0.0000	0.00	ES
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	15	0	2	0	0.1176	284.50	ES
Rv0293c	-	hypothetical protein Rv0293c 	27	0	0	27	0	0.5556	512.07	NE
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	15	0	0	15	0	0.5333	269.00	NE
Rv0295c	-	hypothetical protein Rv0295c 	10	0	0	10	0	0.5000	423.40	NE
Rv0296c	-	PROBABLE SULFATASE 	43	0	0	43	0	0.6279	379.04	NE
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	0	0	14	0	0.5000	959.14	NE
Rv0298	-	hypothetical protein Rv0298 	5	0	0	5	0	0.8000	697.75	NE
Rv0299	-	hypothetical protein Rv0299 	3	0	0	3	0	0.6667	465.50	NE
Rv0300	-	hypothetical protein Rv0300 	5	0	0	5	0	1.0000	2188.40	NE
Rv0301	-	hypothetical protein Rv0301 	8	0	0	8	0	1.0000	790.88	NE
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	0	0	8	0	0.8750	929.00	NE
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	13	0	0	13	0	0.9231	924.17	NE
Rv0304c	PPE5	PPE FAMILY PROTEIN 	137	0	0	137	0	0.6496	513.22	NE
Rv0305c	PPE6	PPE FAMILY PROTEIN 	61	0	0	61	0	0.6230	529.84	NE
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	9	0	0	9	0	0.8889	416.25	NE
Rv0307c	-	hypothetical protein Rv0307c 	9	0	0	9	0	0.7778	608.57	NE
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	16	0	0	16	0	0.6250	248.80	NE
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	13	0	0	13	0	0.5385	496.86	NE
Rv0310c	-	hypothetical protein Rv0310c 	12	0	0	12	0	0.3333	115.25	NE
Rv0311	-	hypothetical protein Rv0311 	17	0	0	17	0	0.4118	514.14	NE
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	0	0	22	0	0.4091	300.56	NE
Rv0313	-	hypothetical protein Rv0313 	6	0	0	6	0	1.0000	612.50	NE
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	0	0	7	0	0.8571	1621.50	NE
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	11	0	0	11	0	0.8182	656.33	NE
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	0	0	8	0	0.7500	519.83	NE
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	14	0	0	14	0	0.8571	993.83	NE
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	0	0	8	0	0.8750	323.43	NE
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	9	0	0	9	0	0.5556	907.00	NE
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	0	0	8	8	0.6875	37889.00	GA
Rv0321	dcd	deoxycytidine triphosphate deaminase 	7	0	0	7	0	0.7143	315.40	NE
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	0	0	24	0	0.5833	386.43	NE
Rv0323c	-	hypothetical protein Rv0323c 	13	0	0	13	0	0.4615	528.17	NE
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	0	0	12	0	0.5000	246.17	NE
Rv0325	-	hypothetical protein Rv0325 	7	0	0	7	0	0.8571	2148.67	NE
Rv0326	-	hypothetical protein Rv0326 	10	0	0	10	0	0.4000	432.00	NE
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	25	0	0	25	0	0.2800	875.29	NE
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	0	0	11	0	0.4545	243.20	NE
Rv0329c	-	hypothetical protein Rv0329c 	9	0	0	9	0	0.4444	946.25	NE
Rv0330c	-	hypothetical protein Rv0330c 	10	0	0	10	0	0.7000	1272.71	NE
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	0	0	18	0	0.7778	496.00	NE
Rv0332	-	hypothetical protein Rv0332 	13	0	0	13	0	0.8462	923.45	NE
Rv0333	-	hypothetical protein Rv0333 	4	0	0	4	0	0.7500	1249.67	NE
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	19	0	0	0	0.0000	0.00	ES
Rv0335c	PE6	PE FAMILY PROTEIN 	3	1	0	2	0	0.3333	104.00	NE
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	0	0	18	0	0.8889	1185.81	NE
Rv0337c	aspC	aminotransferase AlaT 	23	22	0	1	0	0.0435	1642.00	ES
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	36	0	0	1	0.0270	10471.00	ES
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	0	0	30	0	0.6333	543.79	NE
Rv0340	-	hypothetical protein Rv0340 	6	0	0	6	0	0.3333	223.50	NE
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	0	0	19	0	0.4737	323.33	NE
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	0	0	27	0	0.7407	1134.60	NE
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	0	0	13	0	0.7692	400.30	NE
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	0	0	12	0	0.7500	589.67	NE
Rv0345	-	hypothetical protein Rv0345 	7	0	0	7	0	0.8571	860.50	NE
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	0	0	29	0	0.6207	98.28	NE
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	17	0	1	0	0.0556	2093.00	ES
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	19	8	0	11	0	0.2105	217.75	NE
Rv0349	-	hypothetical protein Rv0349 	8	0	0	8	0	0.8750	586.57	NE
Rv0350	dnaK	molecular chaperone DnaK 	17	17	0	0	0	0.0000	0.00	ES
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	10	9	0	1	0	0.1000	923.00	ES
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	12	0	2	0	0.1429	612.50	ES
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	0	0	6	0	0.6667	332.75	NE
Rv0354c	PPE7	PPE FAMILY PROTEIN 	6	0	0	6	0	1.0000	2076.17	NE
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	0	0	172	0	0.7326	726.02	NE
Rv0356c	-	hypothetical protein Rv0356c 	10	0	0	10	0	0.8000	591.62	NE
Rv0357c	purA	adenylosuccinate synthetase 	24	24	0	0	0	0.0000	0.00	ES
Rv0358	-	hypothetical protein Rv0358 	14	11	0	2	1	0.1429	330.00	ES
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	0	0	0	11	1.0000	1724.18	GA
Rv0360c	-	hypothetical protein Rv0360c 	9	0	0	0	9	0.7778	518.71	GA
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	0	0	0	8	0.6250	798.80	GA
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	0	16	0	0	0.2500	5.00	GD
Rv0363c	fba	fructose-bisphosphate aldolase 	18	17	1	0	0	0.0556	11.00	ES
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	11	0	2	0	0.1538	123.00	ES
Rv0365c	-	hypothetical protein Rv0365c 	21	0	0	21	0	0.7619	751.31	NE
Rv0366c	-	hypothetical protein Rv0366c 	7	0	0	7	0	0.8571	411.83	NE
Rv0367c	-	hypothetical protein Rv0367c 	2	0	0	2	0	0.5000	181.00	NE
Rv0368c	-	hypothetical protein Rv0368c 	18	0	0	18	0	0.6111	842.18	NE
Rv0369c	-	POSSIBLE MEMBRANE OXIDOREDUCTASE 	7	0	0	7	0	0.2857	775.50	NE
Rv0370c	-	POSSIBLE OXIDOREDUCTASE 	21	0	0	21	0	0.2857	219.50	NE
Rv0371c	-	hypothetical protein Rv0371c 	7	0	0	7	0	0.2857	33.50	NE
Rv0372c	-	hypothetical protein Rv0372c 	6	0	0	6	0	0.3333	341.00	NE
Rv0373c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (LARGE CHAIN) 	39	0	0	37	2	0.4359	12039.12	NE
Rv0374c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (SMALL CHAIN) 	6	0	0	6	0	0.3333	60.00	NE
Rv0375c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (MEDIUM CHAIN) 	8	0	0	8	0	0.6250	245.60	NE
Rv0376c	-	hypothetical protein Rv0376c 	21	0	0	21	0	0.5238	771.27	NE
Rv0377	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LYSR-FAMILY) 	10	0	0	10	0	0.5000	946.40	NE
Rv0378	-	CONSERVED HYPOTHETICAL GLYCINE RICH PROTEIN 	3	0	0	3	0	0.3333	943.00	NE
Rv0379	secE2	POSSIBLE PROTEIN TRANSPORT PROTEIN SECE2 	4	0	0	4	0	0.7500	910.67	NE
Rv0380c	-	POSSIBLE RNA METHYLTRANSFERASE (RNA METHYLASE) 	11	0	0	11	0	0.2727	145.33	NE
Rv0381c	-	hypothetical protein Rv0381c 	17	0	0	17	0	0.7059	267.08	NE
Rv0382c	pyrE	orotate phosphoribosyltransferase 	13	12	0	1	0	0.0769	31.00	ES
Rv0383c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	9	0	0	9	0	0.1111	2907.00	NE
Rv0384c	clpB	PROBABLE ENDOPEPTIDASE ATP BINDING PROTEIN (CHAIN B) CLPB (CLPB PROTEIN) (HEAT SHOCK PROTEIN F84.1) 	25	25	0	0	0	0.0000	0.00	ES
Rv0385	-	hypothetical protein Rv0385 	20	0	0	11	9	0.8000	8176.44	NE
Rv0386	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR/UHPA-FAMILY) 	44	0	0	44	0	0.7273	756.12	NE
Rv0387c	-	hypothetical protein Rv0387c 	15	0	0	15	0	0.8000	688.83	NE
Rv0388c	PPE9	PPE FAMILY PROTEIN 	10	0	0	10	0	1.0000	275.10	NE
Rv0389	purT	phosphoribosylglycinamide formyltransferase 2 	9	0	2	7	0	0.6667	369.33	NE
Rv0390	-	hypothetical protein Rv0390 	8	0	8	0	0	0.1250	3.00	GD
Rv0391	metZ	O-succinylhomoserine sulfhydrylase 	22	0	19	3	0	0.1818	121.75	GD
Rv0392c	ndhA	PROBABLE MEMBRANE NADH DEHYDROGENASE NDHA 	17	0	0	17	0	0.7059	630.50	NE
Rv0393	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	10	0	0	10	0	0.7000	1613.71	NE
Rv0394c	-	POSSIBLE SECRETED PROTEIN 	10	0	0	10	0	0.7000	1321.00	NE
Rv0395	-	hypothetical protein Rv0395 	8	0	0	8	0	0.7500	190.33	NE
Rv0396	-	hypothetical protein Rv0396 	6	0	0	6	0	0.5000	439.67	NE
Rv0397	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	4	0	0	4	0	0.7500	420.67	NE
Rv0398c	-	POSSIBLE SECRETED PROTEIN 	6	0	0	6	0	0.6667	147.00	NE
Rv0399c	lpqK	POSSIBLE CONSERVED LIPOPROTEIN LPQK 	25	0	0	25	0	0.4800	619.50	NE
Rv0400c	fadE7	ACYL-CoA DEHYDROGENASE FADE7 	11	0	0	11	0	0.6364	387.29	NE
Rv0401	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	0	0	3	0	0.3333	818.00	NE
Rv0402c	mmpL1	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL1 	56	0	0	56	0	0.7143	997.98	NE
Rv0403c	mmpS1	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS1 	7	0	0	7	0	0.7143	463.20	NE
Rv0404	fadD30	acyl-CoA synthetase 	87	44	0	43	0	0.2759	432.29	ES
Rv0405	pks6	PROBABLE MEMBRANE BOUND POLYKETIDE SYNTHASE PKS6 	124	18	38	68	0	0.3226	742.38	NE
Rv0406c	-	BETA LACTAMASE LIKE PROTEIN 	15	0	0	15	0	0.8000	909.42	NE
Rv0407	fgd1	PROBABLE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD1 	20	0	0	20	0	0.6000	309.33	NE
Rv0408	pta	phosphate acetyltransferase 	44	0	0	44	0	0.5682	484.60	NE
Rv0409	ackA	acetate kinase 	17	0	0	17	0	0.5882	468.80	NE
Rv0410c	pknG	SERINE/THREONINE-PROTEIN KINASE PKNG (PROTEIN KINASE G) (STPK G) 	32	31	0	1	0	0.0312	119.00	ES
Rv0411c	glnH	PROBABLE GLUTAMINE-BINDING LIPOPROTEIN GLNH (GLNBP) 	9	9	0	0	0	0.0000	0.00	ES
Rv0412c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	23	23	0	0	0	0.0000	0.00	ES
Rv0413	mutT3	POSSIBLE MUTATOR PROTEIN MUTT3 (7,8-DIHYDRO-8-OXOGUANINE-TRIPHOSPHATASE) (8-OXO-DGTPASE) (DGTP PYROPHOSPHOHYDROLASE) 	8	0	0	0	8	0.8750	1460.43	GA
Rv0414c	thiE	thiamine-phosphate pyrophosphorylase 	10	9	0	0	1	0.1000	1251.00	ES
Rv0415	thiO	POSSIBLE THIAMINE BIOSYNTHESIS OXIDOREDUCTASE THIO 	12	12	0	0	0	0.0000	0.00	ES
Rv0416	thiS	sulfur carrier protein ThiS 	4	4	0	0	0	0.0000	0.00	ES
Rv0417	thiG	thiazole synthase 	16	16	0	0	0	0.0000	0.00	ES
Rv0418	lpqL	PROBABLE LIPOPROTEIN AMINOPEPTIDASE LPQL 	28	0	0	28	0	0.5357	568.00	NE
Rv0419	lpqM	POSSIBLE LIPOPROTEIN PEPTIDASE LPQM 	23	0	0	23	0	0.7391	734.59	NE
Rv0420c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	10	0	0	10	0	0.9000	715.22	NE
Rv0421c	-	hypothetical protein Rv0421c 	10	3	0	7	0	0.3000	526.67	NE
Rv0422c	thiD	phosphomethylpyrimidine kinase 	14	14	0	0	0	0.0000	0.00	ES
Rv0423c	thiC	thiamine biosynthesis protein ThiC 	22	21	1	0	0	0.0455	22.00	ES
Rv0424c	-	hypothetical protein Rv0424c 	9	0	0	9	0	0.8889	693.00	NE
Rv0425c	ctpH	POSSIBLE METAL CATION TRANSPORTING P-TYPE ATPASE CTPH 	41	0	0	41	0	0.6098	596.00	NE
Rv0426c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	3	0	0	3	0	1.0000	1092.33	NE
Rv0427c	xthA	PROBABLE EXODEOXYRIBONUCLEASE III PROTEIN XTHA (EXONUCLEASE III) (EXO III) (AP ENDONUCLEASE VI) 	14	0	0	14	0	0.5714	302.88	NE
Rv0428c	-	hypothetical protein Rv0428c 	17	0	4	13	0	0.5882	1115.20	NE
Rv0429c	def	peptide deformylase 	10	0	10	0	0	0.1000	34.00	GD
Rv0430	-	hypothetical protein Rv0430 	3	0	3	0	0	0.0000	0.00	GD
Rv0431	-	PUTATIVE TUBERCULIN RELATED PEPTIDE 	10	0	0	10	0	0.2000	431.00	NE
Rv0432	sodC	PROBABLE PERIPLASMIC SUPEROXIDE DISMUTASE 	13	0	0	13	0	0.9231	368.42	NE
Rv0433	-	hypothetical protein Rv0433 	24	0	0	7	17	0.7500	3221.78	GA
Rv0434	-	hypothetical protein Rv0434 	14	0	0	0	14	0.8571	979.67	GA
Rv0435c	-	PUTATIVE CONSERVED ATPASE 	24	0	0	16	8	0.8333	1234.50	NE
Rv0436c	pssA	PROBABLE CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE PSSA (PS SYNTHASE) (PHOSPHATIDYLSERINE SYNTHASE) 	17	0	0	17	0	0.2941	125.60	NE
Rv0437c	psd	phosphatidylserine decarboxylase 	8	0	0	8	0	0.3750	103.33	NE
Rv0438c	moeA2	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA2 	15	0	0	15	0	0.6000	955.33	NE
Rv0439c	-	short chain dehydrogenase 	19	0	0	19	0	0.6842	1359.85	NE
Rv0440	groEL	chaperonin GroEL 	13	13	0	0	0	0.0000	0.00	ES
Rv0441c	-	hypothetical protein Rv0441c 	10	0	0	10	0	0.7000	775.29	NE
Rv0442c	PPE10	PPE FAMILY PROTEIN 	25	0	0	25	0	0.7200	648.17	NE
Rv0443	-	hypothetical protein Rv0443 	15	0	0	15	0	0.6667	1694.50	NE
Rv0444c	-	hypothetical protein Rv0444c 	9	0	0	9	0	0.5556	341.80	NE
Rv0445c	sigK	RNA polymerase sigma factor SigK 	10	0	0	10	0	0.6000	1923.00	NE
Rv0446c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	17	0	0	17	0	0.7059	671.92	NE
Rv0447c	ufaA1	PROBABLE CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE UFAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) 	27	0	0	27	0	0.7407	1115.55	NE
Rv0448c	-	hypothetical protein Rv0448c 	16	0	0	16	0	0.9375	821.47	NE
Rv0449c	-	hypothetical protein Rv0449c 	23	0	0	23	0	0.8261	707.11	NE
Rv0450c	mmpL4	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL4 	84	18	34	32	0	0.2381	138.20	GD
Rv0451c	mmpS4	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS4 	15	0	14	1	0	0.1333	33.00	GD
